year,total_pop,state_name,city_name,crime,cases,avg_case,state_pop
1994,446383,California,Long Beach,homicides,80,184.11111111111111,44139870
1994,3550381,California,Los Angeles,homicides,845,184.11111111111111,44139870
1994,953814,California,Los Angeles County,homicides,209,184.11111111111111,44139870
1994,628375,Tennessee,Memphis,homicides,159,116,5748380
1994,315456,Arizona,Mesa,homicides,17,95,9164830
1994,379980,Florida,Miami,homicides,116,92.6,13332275
1994,1125748,Florida,Miami-Dade County,homicides,162,92.6,13332275
1994,628737,Wisconsin,Milwaukee,homicides,139,139,3143685
1994,370834,Minnesota,Minneapolis,homicides,62,62,1854170
1994,781306,Maryland,Montgomery County,homicides,34,125.25,14378845
1994,521301,Tennessee,Nashville,homicides,73,116,5748380
1994,1026696,New York,Nassau County,homicides,13,425.25,49482525
1994,493990,Louisiana,New Orleans,homicides,424,424,2469950
1994,7336224,New York,New York City,homicides,1561,425.25,49482525
1994,271025,New Jersey,Newark,homicides,96,96,1355125
1994,379695,California,Oakland,homicides,140,184.11111111111111,44139870
1994,461271,Oklahoma,Oklahoma City,homicides,65,53.5,4214555
1994,180288,Florida,Orlando,homicides,17,92.6,13332275
1994,1560576,Pennsylvania,Philadelphia,homicides,404,234,9645850
1994,1076108,Arizona,Phoenix,homicides,231,95,9164830
1994,368594,Pennsylvania,Pittsburgh,homicides,64,234,9645850
1994,463072,Oregon,Portland,homicides,50,50,2315360
1994,637404,Maryland,Prince George's County,homicides,115,125.25,14378845
1994,228090,North Carolina,Raleigh,homicides,30,58.5,3776055
1994,389458,California,Sacramento,homicides,62,184.11111111111111,44139870
1994,174827,Utah,Salt Lake City,homicides,20,20,874135
1994,999900,Texas,San Antonio,homicides,194,156.42857142857142,28282440
1994,1168785,California,San Diego,homicides,113,184.11111111111111,44139870
1994,741568,California,San Francisco,homicides,91,184.11111111111111,44139870
1994,815235,California,San Jose,homicides,33,184.11111111111111,44139870
1994,540268,Washington,Seattle,homicides,69,69,2701340
1994,390437,Missouri,St. Louis,homicides,248,195,4147630
1994,1209231,New York,Suffolk County,homicides,37,425.25,49482525
1994,294663,Florida,Tampa,homicides,62,92.6,13332275
1994,441402,Arizona,Tucson,homicides,37,95,9164830
1994,381640,Oklahoma,Tulsa,homicides,42,53.5,4214555
1994,427471,Virginia,Virginia Beach,homicides,33,26,6358965
1994,316629,Kansas,Wichita,homicides,42,42,1583145
1995,419714,New Mexico,Albuquerque,homicides,53,53,2098570
1995,292324,Texas,Arlington,homicides,9,133.42857142857142,28214370
1995,404337,Georgia,Atlanta,homicides,184,184,2021685
1995,256957,Colorado,Aurora,homicides,18,49.5,3814e3
1995,523691,Texas,Austin,homicides,46,133.42857142857142,28214370
1995,712209,Maryland,Baltimore,homicides,322,126.75,14321115
1995,716904,Maryland,Baltimore County,homicides,38,126.75,14321115
1995,550715,Massachusetts,Boston,homicides,96,96,2753575
1995,312395,New York,Buffalo,homicides,62,321.5,49350620
1995,544146,North Carolina,Charlotte-Mecklenburg,homicides,89,53.5,3925185
1995,2749811,Illinois,Chicago,homicides,824,824,13749055
1995,359749,Ohio,Cincinnati,homicides,50,85.33333333333333,7467760
1995,495074,Ohio,Cleveland,homicides,129,85.33333333333333,7467760
1995,638729,Ohio,Columbus,homicides,77,85.33333333333333,7467760
1995,1042088,Texas,Dallas,homicides,276,133.42857142857142,28214370
1995,505843,Colorado,Denver,homicides,81,49.5,3814e3
1995,997297,Michigan,Detroit,homicides,475,475,4986485
1995,590215,Texas,El Paso,homicides,37,133.42857142857142,28214370
1995,856544,Virginia,Fairfax County,homicides,15,15.5,6462515
1995,460321,Texas,Fort Worth,homicides,108,133.42857142857142,28214370
1995,388495,California,Fresno,homicides,71,183.33333333333334,43624440
1995,880266,Hawaii,Honolulu,homicides,38,38,4401330
1995,1734335,Texas,Houston,homicides,316,133.42857142857142,28214370
1995,373973,Indiana,Indianapolis,homicides,82,82,1869865
1995,679148,Florida,Jacksonville,homicides,86,84.4,13128035
1995,445549,Missouri,Kansas City,homicides,107,155.5,4084870
1995,793432,Nevada,Las Vegas,homicides,118,118,3967160
1995,436034,California,Long Beach,homicides,80,183.33333333333334,43624440
1995,3466211,California,Los Angeles,homicides,849,183.33333333333334,43624440
1995,970545,California,Los Angeles County,homicides,227,183.33333333333334,43624440
1995,623902,Tennessee,Memphis,homicides,181,143,5737915
1995,324654,Arizona,Mesa,homicides,17,98.66666666666667,9301705
1995,378720,Florida,Miami,homicides,110,84.4,13128035
1995,1098208,Florida,Miami-Dade County,homicides,160,84.4,13128035
1995,622467,Wisconsin,Milwaukee,homicides,138,138,3112335
1995,357709,Minnesota,Minneapolis,homicides,96,96,1788545
1995,794575,Maryland,Montgomery County,homicides,20,126.75,14321115
1995,523681,Tennessee,Nashville,homicides,105,143,5737915
1995,1025407,New York,Nassau County,homicides,17,321.5,49350620
1995,487179,Louisiana,New Orleans,homicides,363,363,2435895
1995,7319546,New York,New York City,homicides,1177,321.5,49350620
1995,260232,New Jersey,Newark,homicides,102,102,1301160
1995,368771,California,Oakland,homicides,138,183.33333333333334,43624440
1995,466232,Oklahoma,Oklahoma City,homicides,227,128.5,4216920
1995,179649,Florida,Orlando,homicides,19,84.4,13128035
1995,1529848,Pennsylvania,Philadelphia,homicides,432,245,9423140
1995,1085706,Arizona,Phoenix,homicides,214,98.66666666666667,9301705
1995,354780,Pennsylvania,Pittsburgh,homicides,58,245,9423140
1995,458623,Oregon,Portland,homicides,43,43,2293115
1995,640535,Maryland,Prince George's County,homicides,127,126.75,14321115
1995,240891,North Carolina,Raleigh,homicides,18,53.5,3925185
1995,375845,California,Sacramento,homicides,57,183.33333333333334,43624440
1995,175765,Utah,Salt Lake City,homicides,27,27,878825
1995,999900,Texas,San Antonio,homicides,142,133.42857142857142,28214370
1995,1157771,California,San Diego,homicides,91,183.33333333333334,43624440
1995,738371,California,San Francisco,homicides,99,183.33333333333334,43624440
1995,822845,California,San Jose,homicides,38,183.33333333333334,43624440
1995,529526,Washington,Seattle,homicides,41,41,2647630
1995,371425,Missouri,St. Louis,homicides,204,155.5,4084870
1995,1212776,New York,Suffolk County,homicides,30,321.5,49350620
1995,289882,Florida,Tampa,homicides,47,84.4,13128035
1995,449981,Arizona,Tucson,homicides,65,98.66666666666667,9301705
1995,377152,Oklahoma,Tulsa,homicides,30,128.5,4216920
1995,435959,Virginia,Virginia Beach,homicides,16,15.5,6462515
1995,311675,Kansas,Wichita,homicides,41,41,1558375
1996,426736,New Mexico,Albuquerque,homicides,70,70,2133680
1996,298632,Texas,Arlington,homicides,17,107.14285714285714,28817630
1996,413123,Georgia,Atlanta,homicides,196,196,2065615
1996,262168,Colorado,Aurora,homicides,11,37.5,3891960
1996,537484,Texas,Austin,homicides,40,107.14285714285714,28817630
1996,716446,Maryland,Baltimore,homicides,330,127,14406560
1996,721218,Maryland,Baltimore County,homicides,34,127,14406560
1996,552519,Massachusetts,Boston,homicides,59,59,2762595
1996,313238,New York,Buffalo,homicides,56,271.5,49496205
1996,554070,North Carolina,Charlotte-Mecklenburg,homicides,71,48,3996230
1996,2754118,Illinois,Chicago,homicides,789,789,13770590
1996,360457,Ohio,Cincinnati,homicides,32,74.66666666666667,7484015
1996,496049,Ohio,Cleveland,homicides,103,74.66666666666667,7484015
1996,640297,Ohio,Columbus,homicides,89,74.66666666666667,7484015
1996,1060585,Texas,Dallas,homicides,217,107.14285714285714,28817630
1996,516224,Colorado,Denver,homicides,64,37.5,3891960
1996,1002299,Michigan,Detroit,homicides,428,428,5011495
1996,602951,Texas,El Paso,homicides,30,107.14285714285714,28817630
1996,863918,Virginia,Fairfax County,homicides,14,17,6518845
1996,470254,Texas,Fort Worth,homicides,68,107.14285714285714,28817630
1996,392049,California,Fresno,homicides,69,153,44024645
1996,878044,Hawaii,Honolulu,homicides,27,27,4390220
1996,1772143,Texas,Houston,homicides,261,107.14285714285714,28817630
1996,376531,Indiana,Indianapolis,homicides,114,114,1882655
1996,690367,Florida,Jacksonville,homicides,85,80,13345700
1996,448474,Missouri,Kansas City,homicides,104,135,4112575
1996,831303,Nevada,Las Vegas,homicides,161,161,4156515
1996,440023,California,Long Beach,homicides,95,153,44024645
1996,3498139,California,Los Angeles,homicides,711,153,44024645
1996,979425,California,Los Angeles County,homicides,165,153,44024645
1996,631626,Tennessee,Memphis,homicides,161,125,5808425
1996,340818,Arizona,Mesa,homicides,18,83.33333333333333,9764980
1996,384976,Florida,Miami,homicides,124,80,13345700
1996,1116511,Florida,Miami-Dade County,homicides,135,80,13345700
1996,627139,Wisconsin,Milwaukee,homicides,130,130,3135695
1996,361595,Minnesota,Minneapolis,homicides,83,83,1807975
1996,799302,Maryland,Montgomery County,homicides,12,127,14406560
1996,530059,Tennessee,Nashville,homicides,89,125,5808425
1996,1028175,New York,Nassau County,homicides,8,271.5,49496205
1996,488300,Louisiana,New Orleans,homicides,351,351,2441500
1996,7339594,New York,New York City,homicides,983,271.5,49496205
1996,261909,New Jersey,Newark,homicides,92,92,1309545
1996,372145,California,Oakland,homicides,93,153,44024645
1996,469632,Oklahoma,Oklahoma City,homicides,67,49,4247150
1996,182616,Florida,Orlando,homicides,13,80,13345700
1996,1528403,Pennsylvania,Philadelphia,homicides,420,233.5,9413555
1996,1139793,Arizona,Phoenix,homicides,186,83.33333333333333,9764980
1996,354308,Pennsylvania,Pittsburgh,homicides,47,233.5,9413555
1996,467906,Oregon,Portland,homicides,51,51,2339530
1996,644346,Maryland,Prince George's County,homicides,132,127,14406560
1996,245176,North Carolina,Raleigh,homicides,25,48,3996230
1996,379283,California,Sacramento,homicides,43,153,44024645
1996,180180,Utah,Salt Lake City,homicides,20,20,900900
1996,1021477,Texas,San Antonio,homicides,117,107.14285714285714,28817630
1996,1168364,California,San Diego,homicides,79,153,44024645
1996,745127,California,San Francisco,homicides,82,153,44024645
1996,830374,California,San Jose,homicides,40,153,44024645
1996,539591,Washington,Seattle,homicides,37,37,2697955
1996,374041,Missouri,St. Louis,homicides,166,135,4112575
1996,1218234,New York,Suffolk County,homicides,39,271.5,49496205
1996,294670,Florida,Tampa,homicides,43,80,13345700
1996,472385,Arizona,Tucson,homicides,46,83.33333333333333,9764980
1996,379798,Oklahoma,Tulsa,homicides,31,49,4247150
1996,439851,Virginia,Virginia Beach,homicides,20,17,6518845
1996,312706,Kansas,Wichita,homicides,24,24,1563530
1997,431027,New Mexico,Albuquerque,homicides,49,49,2155135
1997,303487,Texas,Arlington,homicides,12,101.14285714285714,29288245
1997,420865,Georgia,Atlanta,homicides,150,150,2104325
1997,266967,Colorado,Aurora,homicides,17,43,3963800
1997,546223,Texas,Austin,homicides,40,101.14285714285714,29288245
1997,719587,Maryland,Baltimore,homicides,312,108,14469235
1997,724348,Maryland,Baltimore County,homicides,23,108,14469235
1997,555024,Massachusetts,Boston,homicides,43,43,2775120
1997,312411,New York,Buffalo,homicides,46,215.25,49366825
1997,562005,North Carolina,Charlotte-Mecklenburg,homicides,59,41,4052980
1997,2765852,Illinois,Chicago,homicides,757,757,13829260
1997,496624,Ohio,Cleveland,homicides,77,80.5,5689810
1997,641338,Ohio,Columbus,homicides,84,80.5,5689810
1997,1077829,Texas,Dallas,homicides,209,101.14285714285714,29288245
1997,525793,Colorado,Denver,homicides,69,43,3963800
1997,1021412,Michigan,Detroit,homicides,469,469,5107060
1997,612754,Texas,El Paso,homicides,24,101.14285714285714,29288245
1997,871555,Virginia,Fairfax County,homicides,16,17.5,6576995
1997,477900,Texas,Fort Worth,homicides,74,101.14285714285714,29288245
1997,396843,California,Fresno,homicides,60,127.44444444444444,44564985
1997,880272,Hawaii,Honolulu,homicides,34,34,4401360
1997,1801370,Texas,Houston,homicides,254,101.14285714285714,29288245
1997,378014,Indiana,Indianapolis,homicides,118,118,1890070
1997,702545,Florida,Jacksonville,homicides,75,76.8,13581915
1997,452070,Missouri,Kansas City,homicides,100,126.5,4146455
1997,869696,Nevada,Las Vegas,homicides,146,146,4348480
1997,445404,California,Long Beach,homicides,56,127.44444444444444,44564985
1997,3541309,California,Los Angeles,homicides,576,127.44444444444444,44564985
1997,991403,California,Los Angeles County,homicides,146,127.44444444444444,44564985
1997,637492,Tennessee,Memphis,homicides,138,125,5847e3
1997,350592,Arizona,Mesa,homicides,13,79.33333333333333,10045315
1997,391766,Florida,Miami,homicides,98,76.8,13581915
1997,1136368,Florida,Miami-Dade County,homicides,162,76.8,13581915
1997,628507,Wisconsin,Milwaukee,homicides,122,122,3142535
1997,363932,Minnesota,Minneapolis,homicides,58,58,1819660
1997,802770,Maryland,Montgomery County,homicides,22,108,14469235
1997,531908,Tennessee,Nashville,homicides,112,125,5847e3
1997,1025460,New York,Nassau County,homicides,12,215.25,49366825
1997,488509,Louisiana,New Orleans,homicides,267,267,2442545
1997,7320477,New York,New York City,homicides,770,215.25,49366825
1997,264270,New Jersey,Newark,homicides,57,57,1321350
1997,376696,California,Oakland,homicides,99,127.44444444444444,44564985
1997,472046,Oklahoma,Oklahoma City,homicides,59,49.5,4268425
1997,185837,Florida,Orlando,homicides,14,76.8,13581915
1997,1524409,Pennsylvania,Philadelphia,homicides,418,234,9388285
1997,1172538,Arizona,Phoenix,homicides,175,79.33333333333333,10045315
1997,353248,Pennsylvania,Pittsburgh,homicides,50,234,9388285
1997,473696,Oregon,Portland,homicides,46,46,2368480
1997,647142,Maryland,Prince George's County,homicides,75,108,14469235
1997,248591,North Carolina,Raleigh,homicides,23,41,4052980
1997,383921,California,Sacramento,homicides,41,127.44444444444444,44564985
1997,185553,Utah,Salt Lake City,homicides,21,21,927765
1997,1038086,Texas,San Antonio,homicides,95,101.14285714285714,29288245
1997,1182653,California,San Diego,homicides,67,127.44444444444444,44564985
1997,754239,California,San Francisco,homicides,59,127.44444444444444,44564985
1997,840529,California,San Jose,homicides,43,127.44444444444444,44564985
1997,547209,Washington,Seattle,homicides,49,49,2736045
1997,377221,Missouri,St. Louis,homicides,153,126.5,4146455
1997,1215017,New York,Suffolk County,homicides,33,215.25,49366825
1997,299867,Florida,Tampa,homicides,35,76.8,13581915
1997,485933,Arizona,Tucson,homicides,50,79.33333333333333,10045315
1997,381639,Oklahoma,Tulsa,homicides,40,49.5,4268425
1997,443844,Virginia,Virginia Beach,homicides,19,17.5,6576995
1997,315690,Kansas,Wichita,homicides,32,32,1578450
1998,422417,New Mexico,Albuquerque,homicides,37,37,2112085
1998,305948,Texas,Arlington,homicides,13,103,29865860
1998,414262,Georgia,Atlanta,homicides,149,149,2071310
1998,262465,Colorado,Aurora,homicides,28,39.5,3859040
1998,559758,Texas,Austin,homicides,32,103,29865860
1998,662253,Maryland,Baltimore,homicides,313,111.75,14283860
1998,726462,Maryland,Baltimore County,homicides,21,111.75,14283860
1998,559631,Massachusetts,Boston,homicides,34,34,2798155
1998,308648,New York,Buffalo,homicides,39,178.75,49581390
1998,593078,North Carolina,Charlotte-Mecklenburg,homicides,65,46.5,4245810
1998,2750917,Illinois,Chicago,homicides,703,703,13754585
1998,495516,Ohio,Cleveland,homicides,81,79.5,5783715
1998,661227,Ohio,Columbus,homicides,78,79.5,5783715
1998,1087178,Texas,Dallas,homicides,252,103,29865860
1998,509343,Colorado,Denver,homicides,51,39.5,3859040
1998,999976,Michigan,Detroit,homicides,430,430,4999880
1998,624510,Texas,El Paso,homicides,17,103,29865860
1998,887432,Virginia,Fairfax County,homicides,15,14.5,6618185
1998,497830,Texas,Fort Worth,homicides,64,103,29865860
1998,404297,California,Fresno,homicides,36,95.88888888888889,44863985
1998,874736,Hawaii,Honolulu,homicides,17,17,4373680
1998,1797157,Texas,Houston,homicides,254,103,29865860
1998,759689,Indiana,Indianapolis,homicides,143,143,3798445
1998,703251,Florida,Jacksonville,homicides,74,69,13117050
1998,447730,Missouri,Kansas City,homicides,130,121.5,3959415
1998,908596,Nevada,Las Vegas,homicides,116,116,4542980
1998,430018,California,Long Beach,homicides,38,95.88888888888889,44863985
1998,3621680,California,Los Angeles,homicides,426,95.88888888888889,44863985
1998,948423,California,Los Angeles County,homicides,131,95.88888888888889,44863985
1998,604242,Tennessee,Memphis,homicides,115,106,5641830
1998,364588,Arizona,Mesa,homicides,11,80.33333333333333,10289785
1998,372949,Florida,Miami,homicides,86,69,13117050
1998,1070656,Florida,Miami-Dade County,homicides,120,69,13117050
1998,588339,Wisconsin,Milwaukee,homicides,111,111,2941695
1998,362124,Minnesota,Minneapolis,homicides,58,58,1810620
1998,812755,Maryland,Montgomery County,homicides,12,111.75,14283860
1998,524124,Tennessee,Nashville,homicides,97,106,5641830
1998,1031258,New York,Nassau County,homicides,13,178.75,49581390
1998,471157,Louisiana,New Orleans,homicides,230,230,2355785
1998,7357745,New York,New York City,homicides,633,178.75,49581390
1998,269205,New Jersey,Newark,homicides,60,60,1346025
1998,376375,California,Oakland,homicides,72,95.88888888888889,44863985
1998,463637,Oklahoma,Oklahoma City,homicides,56,47,4249440
1998,181527,Florida,Orlando,homicides,25,69,13117050
